"No.","Residence Hall","Room","Occupancy","Time"
378,"Young Orchard #4",430,4,4/6/2011 8:38
378,"Mead House",225,1,4/6/2011 8:38
378,"Mead House",227,1,4/6/2011 8:38
378,"Mead House",229,1,4/6/2011 8:38
379,"Young Orchard #2",430,4,4/6/2011 8:38
379,"Chapin House",322,1,4/6/2011 8:39
380,"New Pembroke #4",302,1,4/6/2011 8:39
380,"Young Orchard #4",240,4,4/6/2011 8:39
381,"Young Orchard #10",210,4,4/6/2011 8:40
382,"Barbour Hall Apartments",220,4,4/6/2011 8:40
383,"No Show",,,4/6/2011 8:41
384,"Young Orchard #10",230,4,4/6/2011 8:41
385,"Young Orchard #10",330,4,4/6/2011 8:41
386,"Minden",201,3,4/6/2011 8:41
386,"Minden",207,2,4/6/2011 8:41
387,"Grad Center B",440,5,4/6/2011 8:42
388,"No Show",,,4/6/2011 8:42
389,"Young Orchard #10",320,4,4/6/2011 8:43
389,"Chapin House","326A",1,4/6/2011 8:43
390,"Grad Center A",320,4,4/6/2011 8:43
391,"Young Orchard #10",340,4,4/6/2011 8:43
392,"Minden",306,2,4/6/2011 8:43
392,"Minden",307,2,4/6/2011 8:43
393,"Archibald House",303,1,4/6/2011 8:45
394,"Slater Hall",303,2,4/6/2011 8:45
395,"No Show",,,4/6/2011 8:45
396,"Grad Center A",640,6,4/6/2011 8:46
397,"No Show",,,4/6/2011 8:46
398,"Young Orchard #10",410,4,4/6/2011 8:46
398,"Poland House",203,1,4/6/2011 8:47
399,"Minden",513,3,4/6/2011 8:47
400,"Young Orchard #10",420,4,4/6/2011 8:47
401,"Poland House",336,1,4/6/2011 8:48
402,"No Show",,,4/6/2011 8:49
403,"Archibald House",218,1,4/6/2011 8:50
403,"Archibald House",227,1,4/6/2011 8:50
404,"Barbour Hall Apartments",370,4,4/6/2011 8:50
405,"Young Orchard #10",430,4,4/6/2011 8:50
406,"No Show",,,4/6/2011 8:51
407,"Minden",501,3,4/6/2011 8:51
408,"Minden",206,2,4/6/2011 8:51
409,"Archibald House",304,1,4/6/2011 8:51
410,"Jameson House",218,1,4/6/2011 8:52
411,"Minden",706,2,4/6/2011 8:52
412,"Bronson House",309,1,4/6/2011 8:52
413,"Mead House",304,1,4/6/2011 8:52
414,"Everett House",324,1,4/6/2011 8:52
415,"Young Orchard #10",440,4,4/6/2011 8:53
415,"Grad Center C",330,5,4/6/2011 8:53
415,"Everett House",316,1,4/6/2011 8:53
416,"Grad Center B",530,5,4/6/2011 8:53
417,"Minden",615,3,4/6/2011 8:53
418,"No Show",,,4/6/2011 8:54
419,"Poland House",204,1,4/6/2011 8:54
419,"Poland House",205,1,4/6/2011 8:54
420,"Grad Center A",430,5,4/6/2011 8:54
421,"Hegeman","B305",2,4/6/2011 8:54
422,"No Show",,,4/6/2011 8:55
423,"Chapin House","326B",1,4/6/2011 8:55
424,"Young Orchard #2",110,4,4/6/2011 8:55
425,"No Show",,,4/6/2011 8:55
426,"Mead House",113,1,4/6/2011 8:56
427,"Pass",,,4/6/2011 8:56
428,"Archibald House",217,1,4/6/2011 8:56
429,"Plantations House",203,2,4/6/2011 8:56
429,"Poland House",206,1,4/6/2011 8:56
429,"Poland House",208,1,4/6/2011 8:56
430,"Woolley",109,5,4/6/2011 8:56
431,"Hegeman","B207",2,4/6/2011 8:57
431,"Hegeman","E212",2,4/6/2011 8:57
431,"Archibald House",131,1,4/6/2011 8:57
432,"Bronson House",204,1,4/6/2011 8:57
432,"Bronson House",206,1,4/6/2011 8:57
432,"Bronson House",304,1,4/6/2011 8:57
432,"Bronson House",306,1,4/6/2011 8:57
433,"Grad Center B",340,5,4/6/2011 8:57
434,"Grad Center C",430,5,4/6/2011 8:58
435,"Archibald House",302,1,4/6/2011 8:59
436,"Pass",,,4/6/2011 9:00
437,"Bronson House",203,1,4/6/2011 9:00
438,"Young Orchard #2",120,4,4/6/2011 9:00
439,"Mead House",218,1,4/6/2011 9:00
440,"Minden",508,2,4/6/2011 9:01
441,"No Show",,,4/6/2011 9:01
442,"No Show",,,4/6/2011 9:01
443,"Minden",801,3,4/6/2011 9:02
443,"Archibald House",418,1,4/6/2011 9:02
444,"Minden",815,3,4/6/2011 9:02
445,"No Show",,,4/6/2011 9:02
446,"No Show",,,4/6/2011 9:02
447,"Pass",,,4/6/2011 9:03
448,"No Show",,,4/6/2011 9:03
449,"Poland House",424,1,4/6/2011 9:03
450,"Slater Hall",301,4,4/6/2011 9:03
451,"Mead House",216,1,4/6/2011 9:04
452,"Jameson House",214,1,4/6/2011 9:04
453,"No Show",,,4/6/2011 9:05
454,"Mead House",204,1,4/6/2011 9:05
455,"No Show",,,4/6/2011 9:05
456,"Archibald House",422,1,4/6/2011 9:05
457,"No Show",,,4/6/2011 9:05
458,"Poland House",418,1,4/6/2011 9:06
459,"No Show",,,4/6/2011 9:06
460,"No Show",,,4/6/2011 9:06
,,,,
"(Beginning of Semester Level 4 Groups)",,,,
,,,,
461,"Harkness House",221,1,4/12/2011 6:09
462,"Everett House",107,1,4/12/2011 6:09
463,"New Pembroke #1",305,1,4/12/2011 6:09
464,"Gregorian Quad B",402,2,4/12/2011 6:10
465,"Everett House",214,1,4/12/2011 6:10
466,"Mead House",3,1,4/12/2011 6:11
467,"Harkness House",220,1,4/12/2011 6:12
468,"No Show",,,4/12/2011 6:12
469,"Harkness House",327,1,4/12/2011 6:13
470,"No Show",,,4/12/2011 6:13
471,"No Show",,,4/12/2011 6:13
472,"Diman House",126,1,4/12/2011 6:14
473,"Diman House",224,1,4/12/2011 6:14
474,"New Pembroke #1",202,1,4/12/2011 6:14
,,,,
"(Beginning of Semester Level 3 Groups)",,,,
,,,,
475,"Harkness House",222,1,4/12/2011 6:14
476,"No Show",,,4/12/2011 6:14
477,"Harkness House",219,1,4/12/2011 6:15
478,"Drop to 550",,,4/12/2011 6:15
479,"Barbour Hall Apartments",160,5,4/12/2011 6:15
480,"New Pembroke #1",404,1,4/12/2011 6:16
480,"New Pembroke #1",405,1,4/12/2011 6:16
481,"New Pembroke #1",302,1,4/12/2011 6:16
482,"Diman House",125,1,4/12/2011 6:16
483,"New Pembroke #1",402,1,4/12/2011 6:16
483,"New Pembroke #1",205,1,4/12/2011 6:17
484,"Diman House",124,1,4/12/2011 6:17
485,"Harkness House","226A",1,4/12/2011 6:17
486,"Diman House",326,1,4/12/2011 6:17
487,"Minden",215,3,4/12/2011 6:18
488,"Diman House",226,1,4/12/2011 6:18
489,"Grad Center A",540,6,4/12/2011 6:18
490,"Caswell Hall",411,2,4/12/2011 6:18
491,"Drop to 497",,,4/12/2011 6:19
492,"Diman House",310,1,4/12/2011 6:19
493,"No Show",,,4/12/2011 6:19
494,"Caswell Hall",206,2,4/12/2011 6:20
494,"Caswell Hall",302,2,4/12/2011 6:20
495,"New Pembroke #1",307,1,4/12/2011 6:20
496,"Grad Center A",420,6,4/12/2011 6:20
497,"Harkness House","400A",7,4/12/2011 6:21
498,"Minden",506,2,4/12/2011 6:21
499,"Caswell Hall",102,2,4/12/2011 6:21
500,"Drop to 514",,,4/12/2011 6:21
501,"Drop to 527",,,4/12/2011 6:22
502,"Minden",401,3,4/12/2011 6:22
502,"Minden",708,2,4/12/2011 6:22
503,"Caswell Hall",110,2,4/12/2011 6:22
503,"Caswell Hall",111,2,4/12/2011 6:22
503,"Diman House",309,1,4/12/2011 6:22
504,"Minden",113,3,4/12/2011 6:23
505,"Grad Center D",420,5,4/12/2011 6:23
505,"Diman House",311,1,4/12/2011 6:24
506,"Morriss Hall",201,6,4/12/2011 6:24
507,"New Pembroke #1",406,1,4/12/2011 6:24
507,"New Pembroke #1",306,1,4/12/2011 6:24
507,"New Pembroke #1",206,1,4/12/2011 6:24
508,"Marcy House","400A",6,4/12/2011 6:25
509,"No Show",,,4/12/2011 6:25
510,"111 Brown Street",301,2,4/12/2011 6:25
511,"Barbour Hall",201,2,4/12/2011 6:26
512,"Grad Center D",410,5,4/12/2011 6:27
513,"Grad Center A",440,6,4/12/2011 6:27
513,"Caswell Hall",211,2,4/12/2011 6:27
513,"Caswell Hall",212,2,4/12/2011 6:27
514,"Barbour Hall Apartments",80,4,4/12/2011 6:27
515,"Diman House","329A",1,4/12/2011 6:28
515,"Diman House","329B",1,4/12/2011 6:28
516,"Marcy House","400B",6,4/12/2011 6:28
516,"Caswell Hall",410,2,4/12/2011 6:28
517,"Diman House","400A",8,4/12/2011 6:28
518,"Chapin House","400B",5,4/12/2011 6:29
519,"Caswell Hall",201,2,4/12/2011 6:29
520,"Harkness House","326A",1,4/12/2011 6:29
521,"Harkness House","326B",1,4/12/2011 6:30
522,"Grad Center D",310,5,4/12/2011 6:30
523,"Goddard House","400A",6,4/12/2011 6:30
524,"Diman House",307,2,4/12/2011 6:31
524,"Diman House",308,2,4/12/2011 6:31
524,"Diman House",327,2,4/12/2011 6:31
525,"Diman House",312,1,4/12/2011 6:31
526,"Caswell Hall",402,2,4/12/2011 6:31
526,"Caswell Hall",401,2,4/12/2011 6:31
526,"Caswell Hall",403,2,4/12/2011 6:31
527,"Sears House","400B",7,4/12/2011 6:32
528,"Caswell Hall",407,2,4/12/2011 6:32
528,"Caswell Hall",408,2,4/12/2011 6:32
529,"Barbour Hall",305,2,4/12/2011 6:32
529,"Barbour Hall Apartments",170,4,4/12/2011 6:33
530,"Caswell Hall",205,2,4/12/2011 6:33
530,"Caswell Hall",207,2,4/12/2011 6:33
530,"Caswell Hall",208,2,4/12/2011 6:33
531,"Caswell Hall",406,2,4/12/2011 6:33
532,"Caswell Hall",101,2,4/12/2011 6:33
532,"Marcy House",321,2,4/12/2011 6:34
532,"Barbour Hall Apartments",190,4,4/12/2011 6:34
533,"Grad Center D",430,5,4/12/2011 6:34
534,"Caswell Hall",404,2,4/12/2011 6:34
534,"Minden",601,3,4/12/2011 6:34
535,"Grad Center D",530,4,4/12/2011 6:35
536,"Grad Center D",140,4,4/12/2011 6:35
537,"Sears House","400A",7,4/12/2011 6:35
537,"Sears House",330,2,4/12/2011 6:35
538,"Jameson House",219,1,4/12/2011 6:36
538,"Jameson House",318,1,4/12/2011 6:36
538,"Jameson House",319,1,4/12/2011 6:36
539,"Caswell Hall",311,2,4/12/2011 6:37
539,"Caswell Hall",310,2,4/12/2011 6:37
539,"Minden",608,2,4/12/2011 6:37
540,"Grad Center D",120,4,4/12/2011 6:38
540,"Grad Center D",210,4,4/12/2011 6:38
541,"Drop to 544",,,4/12/2011 6:38
542,"New Pembroke #1",204,1,4/12/2011 6:39
543,"Grad Center C",440,5,4/12/2011 6:39
544,"Grad Center D",610,5,4/12/2011 6:39
545,"Drop to 587",,,4/12/2011 6:39
546,"Grad Center D",540,6,4/12/2011 6:40
547,"Caswell Hall",305,2,4/12/2011 6:40
547,"Caswell Hall",306,2,4/12/2011 6:40
548,"Drop to 577",,,4/12/2011 6:40
549,"Caswell Hall",301,2,4/12/2011 6:40
549,"Caswell Hall",303,2,4/12/2011 6:40
549,"Caswell Hall",304,2,4/12/2011 6:40
550,"Minden",208,2,4/12/2011 6:41
550,"Slater Hall",204,4,4/12/2011 6:41
551,"Diman House",328,2,4/12/2011 6:41
552,"Grad Center D",440,6,4/12/2011 6:41
552,"Minden",702,3,4/12/2011 6:41
553,"Slater Hall",101,4,4/12/2011 6:42
554,"Caswell Hall",405,2,4/12/2011 6:42
554,"Caswell Hall",409,2,4/12/2011 6:42
554,"Caswell Hall",209,2,4/12/2011 6:42
555,"Diman House",331,2,4/12/2011 6:42
555,"Diman House",333,2,4/12/2011 6:42
555,"Diman House",321,2,4/12/2011 6:42
555,"Sears House",214,2,4/12/2011 6:42
556,"Caswell Hall",103,2,4/12/2011 6:43
556,"Caswell Hall",104,2,4/12/2011 6:43
556,"Caswell Hall",307,2,4/12/2011 6:43
556,"Caswell Hall",308,2,4/12/2011 6:43
556,"Caswell Hall",204,2,4/12/2011 6:43
557,"Barbour Hall Apartments",250,5,4/12/2011 6:43
558,"Grad Center D",520,6,4/12/2011 6:44
559,"Barbour Hall",301,2,4/12/2011 6:44
560,"Wayland House","400B",7,4/12/2011 6:44
561,"Caswell Hall",105,2,4/12/2011 6:45
561,"Caswell Hall",106,2,4/12/2011 6:45
561,"Slater Hall",201,4,4/12/2011 6:45
562,"Grad Center A",240,6,4/12/2011 6:45
563,"Morriss Hall",401,6,4/12/2011 6:45
564,"Chapin House",213,2,4/12/2011 6:46
564,"Chapin House",214,2,4/12/2011 6:46
565,"Caswell Hall",107,2,4/12/2011 6:46
565,"Caswell Hall",108,2,4/12/2011 6:46
565,"Caswell Hall",109,2,4/12/2011 6:46
565,"Caswell Hall",112,2,4/12/2011 6:46
566,"Minden",606,2,4/12/2011 6:47
566,"Minden",602,3,4/12/2011 6:47
567,"Drop to 587",,,4/12/2011 6:47
568,"Grad Center A",310,5,4/12/2011 6:47
569,"Grad Center A",330,5,4/12/2011 6:47
570,"Diman House","400B",8,4/12/2011 6:48
571,"Grad Center D",630,5,4/12/2011 6:48
572,"Drop to 594",,,4/12/2011 6:48
573,"Bronson House",406,1,4/12/2011 6:48
573,"Grad Center C",640,5,4/12/2011 6:48
574,"Grad Center B",640,5,4/12/2011 6:49
575,"Barbour Hall",202,2,4/12/2011 6:49
575,"Barbour Hall Apartments",280,4,4/12/2011 6:49
575,"Barbour Hall",206,2,4/12/2011 6:49
576,"Minden",402,3,4/12/2011 6:49
577,"Grad Center A",410,5,4/12/2011 6:50
578,"Barbour Hall Apartments",150,5,4/12/2011 6:50
579,"Barbour Hall",306,2,4/12/2011 6:50
579,"Barbour Hall",308,2,4/12/2011 6:50
579,"Barbour Hall",108,2,4/12/2011 6:51
580,"Grad Center B",410,6,4/12/2011 6:51
580,"Grad Center B",430,6,4/12/2011 6:51
581,"Barbour Hall Apartments",180,4,4/12/2011 6:52
581,"Barbour Hall",106,2,4/12/2011 6:52
582,"Grad Center A",620,6,4/12/2011 6:52
582,"Harkness House",223,2,4/12/2011 6:52
583,"Plantations House",201,2,4/12/2011 6:53
583,"Plantations House",202,2,4/12/2011 6:53
584,"Minden",408,2,4/12/2011 6:53
584,"Minden",412,4,4/12/2011 6:53
585,"Minden",712,4,4/12/2011 6:56
585,"Minden",806,2,4/12/2011 6:56
586,"Goddard House",327,2,4/12/2011 6:56
586,"Olney House",116,2,4/12/2011 6:56
587,"New Pembroke #1",201,2,4/12/2011 6:57
587,"Jameson House",106,1,4/12/2011 6:57
587,"Jameson House",225,1,4/12/2011 6:57
588,"Grad Center C",540,5,4/12/2011 6:57
589,"Grad Center B",540,5,4/12/2011 6:57
590,"New Pembroke #1",315,2,4/12/2011 6:58
590,"Harkness House",201,2,4/12/2011 6:58
590,"Harkness House",202,2,4/12/2011 6:58
591,"Grad Center D",320,6,4/12/2011 6:58
592,"Diman House",233,2,4/12/2011 6:59
592,"Diman House",234,2,4/12/2011 6:59
593,"Harkness House",328,2,4/12/2011 6:59
593,"Harkness House",324,2,4/12/2011 6:59
593,"Harkness House",323,2,4/12/2011 6:59
594,"Chapin House","400A",8,4/12/2011 6:59
594,"Diman House",117,2,4/12/2011 7:00
595,"Diman House",228,2,4/12/2011 7:00
595,"Sears House",230,2,4/12/2011 7:00
596,"Barbour Hall Apartments",290,4,4/12/2011 7:00
596,"Barbour Hall Apartments",270,4,4/12/2011 7:00
597,"Minden",502,3,4/12/2011 7:00
598,"Gregorian Quad A",408,2,4/12/2011 7:01
598,"Gregorian Quad A",409,2,4/12/2011 7:01
598,"Gregorian Quad A",410,2,4/12/2011 7:01
599,"Plantations House",303,2,4/12/2011 7:02
599,"New Pembroke #1",301,2,4/12/2011 7:02
599,"New Pembroke #1",401,2,4/12/2011 7:02
600,"Pass",,,4/12/2011 7:03
601,"Gregorian Quad B",401,2,4/12/2011 7:03
601,"Gregorian Quad B",405,2,4/12/2011 7:03
602,"Grad Center B",520,5,4/12/2011 7:03
603,"Barbour Hall Apartments",350,5,4/12/2011 7:04
603,"Gregorian Quad A","408F",2,4/12/2011 7:04
604,"Minden",312,4,4/12/2011 7:04
604,"Diman House",231,2,4/12/2011 7:04
605,"Grad Center C",340,5,4/12/2011 7:05
605,"Grad Center C",420,5,4/12/2011 7:05
606,"Grad Center B",420,5,4/12/2011 7:05
607,"Pass",,,4/12/2011 7:05
608,"Grad Center C",620,5,4/12/2011 7:05
608,"Grad Center C",240,5,4/12/2011 7:05
609,"111 Brown Street",201,2,4/12/2011 7:06
609,"111 Brown Street",202,2,4/12/2011 7:06
609,"111 Brown Street",203,2,4/12/2011 7:06
609,"111 Brown Street",302,2,4/12/2011 7:06
610,"Grad Center A",210,5,4/12/2011 7:06
610,"Diman House",127,2,4/12/2011 7:06
611,"Barbour Hall Apartments",320,4,4/12/2011 7:07
611,"Barbour Hall Apartments",380,4,4/12/2011 7:07
612,"Machado",30,2,4/12/2011 7:07
612,"Machado",39,2,4/12/2011 7:07
613,"Pass",,,4/12/2011 7:07
614,"Grad Center C",210,6,4/12/2011 7:07
615,"Grad Center B",230,5,4/12/2011 7:07
616,"Grad Center D",340,6,4/12/2011 7:08
617,"Drop to 618",,,4/12/2011 7:08
618,"Grad Center C",310,6,4/12/2011 7:08
619,"Sears House",313,2,4/12/2011 7:08
619,"Sears House",314,2,4/12/2011 7:08
619,"Sears House",317,2,4/12/2011 7:08
620,"Olney House",214,2,4/12/2011 7:09
620,"Plantations House",301,3,4/12/2011 7:09
621,"Grad Center D",240,6,4/12/2011 7:12
622,"Grad Center A",530,5,4/12/2011 7:13
622,"Miller",121,3,4/12/2011 7:13
623,"Barbour Hall",105,3,4/12/2011 7:13
624,"Diman House",217,2,4/12/2011 7:13
624,"Diman House",317,2,4/12/2011 7:14
624,"Harkness House",213,2,4/12/2011 7:14
624,"Harkness House",217,2,4/12/2011 7:14
625,"Minden",212,4,4/12/2011 7:14
625,"Minden",512,4,4/12/2011 7:14
626,"Harkness House",224,2,4/12/2011 7:14
626,"Harkness House",329,2,4/12/2011 7:14
627,"Olney House",213,2,4/12/2011 7:15
627,"Diman House",115,3,4/12/2011 7:15
627,"Diman House",121,2,4/12/2011 7:15
628,"Drop to 632",,,4/12/2011 7:15
629,"Grad Center B",240,5,4/12/2011 7:15
630,"Grad Center C",220,5,4/12/2011 7:15
631,"Minden",612,4,4/12/2011 7:16
632,"Grad Center A",140,5,4/12/2011 7:16
633,"No Show",,,4/12/2011 7:16
634,"Hegeman","B105",2,4/12/2011 7:16
635,"Grad Center B",310,6,4/12/2011 7:17
636,"Sears House",323,2,4/12/2011 7:17
637,"No Show",,,4/12/2011 7:17
638,"Grad Center B",120,5,4/12/2011 7:17
638,"Grad Center B",140,5,4/12/2011 7:17
639,"Grad Center D",110,5,4/12/2011 7:18
640,"111 Brown Street",102,2,4/12/2011 7:18
640,"Barbour Hall Apartments",120,4,4/12/2011 7:18
641,"Minden",101,3,4/12/2011 7:18
642,"Pass",,,4/12/2011 7:19
643,"Grad Center B",630,6,4/12/2011 7:19
644,"Grad Center A",130,5,4/12/2011 7:19
644,"Grad Center C",140,5,4/12/2011 7:19
645,"Diman House",221,3,4/12/2011 7:20
645,"Sears House",228,2,4/12/2011 7:20
646,"Grad Center D",220,6,4/12/2011 7:20
646,"Diman House",215,3,4/12/2011 7:20
646,"Goddard House",127,2,4/12/2011 7:20
647,"Metcalf",120,2,4/12/2011 7:21
648,"Grad Center C",230,6,4/12/2011 7:21
649,"No Show",,,4/12/2011 7:21
650,"Grad Center B",210,6,4/12/2011 7:21
651,"Grad Center C",510,6,4/12/2011 7:22
652,"Pass",,,4/12/2011 7:22
653,"Goddard House",308,2,4/12/2011 7:22
654,"Grad Center B",510,6,4/12/2011 7:23
655,"Pass",,,4/12/2011 7:24
656,"Sears House",328,2,4/12/2011 7:26
656,"Sears House",329,2,4/12/2011 7:26
656,"Sears House",308,2,4/12/2011 7:26
657,"Chapin House",328,2,4/12/2011 7:27
657,"Chapin House",329,2,4/12/2011 7:27
657,"Chapin House",330,2,4/12/2011 7:27
658,"Barbour Hall Apartments",30,4,4/12/2011 7:27
659,"Pass",,,4/12/2011 7:27
660,"Sears House",213,2,4/12/2011 7:28
660,"Sears House",217,2,4/12/2011 7:28
661,"Pass",,,4/12/2011 7:29
662,"Sears House",229,2,4/12/2011 7:29
663,"Barbour Hall",203,3,4/12/2011 7:29
663,"Barbour Hall",205,3,4/12/2011 7:29
664,"Pass",,,4/12/2011 7:29
665,"Goddard House",304,2,4/12/2011 7:30
665,"Goddard House",323,2,4/12/2011 7:30
665,"Goddard House",227,2,4/12/2011 7:30
666,"Goddard House",223,2,4/12/2011 7:30
666,"Sears House",113,2,4/12/2011 7:30
666,"Sears House",307,2,4/12/2011 7:30
667,"Marcy House",325,2,4/12/2011 7:31
667,"Olney House",113,2,4/12/2011 7:31
668,"Pass",,,4/12/2011 7:31
669,"Marcy House",119,3,4/12/2011 7:31
669,"Chapin House",217,2,4/12/2011 7:32
670,"Drop to 699",,,4/12/2011 7:32
671,"Goddard House",217,2,4/12/2011 7:32
671,"Chapin House",323,2,4/12/2011 7:32
671,"Chapin House",324,2,4/12/2011 7:32
672,"Drop to 673",,,4/12/2011 7:32
673,"Marcy House",319,3,4/12/2011 7:33
673,"Olney House",117,2,4/12/2011 7:33
674,"Pass",,,4/12/2011 7:33
675,"Chapin House",317,2,4/12/2011 7:33
676,"Chapin House",117,2,4/12/2011 7:33
676,"Chapin House",229,2,4/12/2011 7:33
676,"Chapin House",230,2,4/12/2011 7:33
676,"Chapin House",313,2,4/12/2011 7:33
677,"Pass",,,4/12/2011 7:35
678,"No Show",,,4/12/2011 7:35
679,"Pass",,,4/12/2011 7:36
680,"Pass",,,4/12/2011 7:36
681,"Pass",,,4/12/2011 7:36
682,"Pass",,,4/12/2011 7:36
683,"Pass",,,4/12/2011 7:36
684,"West Andrews",411,3,4/12/2011 7:36
685,"Pass",,,4/12/2011 7:36
686,"Pass",,,4/12/2011 7:36
687,"Pass",,,4/12/2011 7:36
688,"Pass",,,4/12/2011 7:36
689,"Pass",,,4/12/2011 7:36
690,"Pass",,,4/12/2011 7:37
691,"Pass",,,4/12/2011 7:37
692,"Pass",,,4/12/2011 7:37
693,"Pass",,,4/12/2011 7:37
694,"No Show",,,4/12/2011 7:37
695,"Pass",,,4/12/2011 7:37
696,"Pass",,,4/12/2011 7:37
697,"Pass",,,4/12/2011 7:37
698,"Pass",,,4/12/2011 7:37
699,"Pass",,,4/12/2011 7:37
700,"Pass",,,4/12/2011 7:37
701,"Pass",,,4/12/2011 7:37
702,"No Show",,,4/12/2011 7:37
703,"Pass",,,4/12/2011 7:38
704,"Pass",,,4/12/2011 7:38
705,"Pass",,,4/12/2011 7:38
706,"No Show",,,4/12/2011 7:38
707,"No Show",,,4/12/2011 7:38
708,"No Show",,,4/12/2011 7:38
